,My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,servings,image,sourceUrl,summary,aggregateLikes,winePairing>pairedWines,winePairing>pairingText
495,107493,107493,Denver Dip,40,12.89,81.71,5.4,6,https://spoonacular.com/recipeImages/107493-556x370.jpg,http://www.food.com/recipe/denver-dip-158176,"Need a <b>gluten free, primal, and vegetarian hor d'oeuvre</b>? Denver Dip could be an awesome recipe to try. One serving contains <b>209 calories</b>, <b>7g of protein</b>, and <b>19g of fat</b>. This recipe serves 6. For <b>85 cents per serving</b>, this recipe <b>covers 5%</b> of your daily requirements of vitamins and minerals. Not a lot of people made this recipe, and 1 would say it hit the spot. Head to the store and pick up pimento stuffed olives, bleu cheese salad dressing, green onions, and a few other things to make it today. It will be a hit at your <b>The Super Bowl</b> event. From preparation to the plate, this recipe takes roughly <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 21%</b>. This score is not so excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/denver-omelet-pie-406228"">Denver Omelet Pie</a>, <a href=""https://spoonacular.com/recipes/denver-biscuits-599743"">Denver Biscuits</a>, and <a href=""https://spoonacular.com/recipes/dads-denver-sandwiches-861231"">Dad's Denver Sandwiches</a>.",0,,
496,149452,149452,Twelve Mile Limit,5,1.11,1.09,97.8,1,https://spoonacular.com/recipeImages/149452-556x370.jpg,http://www.seriouseats.com/recipes/2013/08/twelve-mile-limit-prohibition-era-cocktail-rum-drink-recipe.html,"You can never have too many beverage recipes, so give Twelve Mile Limit a try. This recipe makes 1 servings with <b>177 calories</b>, <b>0g of protein</b>, and <b>0g of fat</b> each. For <b>$1.95 per serving</b>, this recipe <b>covers 1%</b> of your daily requirements of vitamins and minerals. Only a few people made this recipe, and 1 would say it hit the spot. Head to the store and pick up lemon juice, grenadine, rum, and a few other things to make it today. From preparation to the plate, this recipe takes about <b>5 minutes</b>. It is a good option if you're following a <b>gluten free, fodmap friendly, and vegan</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 7%</b>. This score is improvable. Try <a href=""https://spoonacular.com/recipes/skys-the-limit-pasta-111446"">Sky's the Limit Pasta</a>, <a href=""https://spoonacular.com/recipes/polish-twelve-fruit-compote-122922"">Polish Twelve Fruit Compote</a>, and <a href=""https://spoonacular.com/recipes/twelve-layer-mocha-cake-65157"">Twelve-Layer Mocha Cake</a> for similar recipes.",0,,
497,99472,99472,Asparagus Mimosa,35,11.41,76.54,12.05,4,https://spoonacular.com/recipeImages/99472-556x370.png,http://www.epicurious.com/recipes/food/views/Asparagus-Mimosa-236717,"Need a <b>caveman, gluten free, dairy free, and primal side dish</b>? Asparagus Mimosa could be an awesome recipe to try. For <b>$1.96 per serving</b>, this recipe <b>covers 16%</b> of your daily requirements of vitamins and minerals. One portion of this dish contains roughly <b>7g of protein</b>, <b>21g of fat</b>, and a total of <b>236 calories</b>. This recipe serves 4. 1 person has made this recipe and would make it again. Head to the store and pick up asparagus, pepper, hard-boiled eggs, and a few other things to make it today. From preparation to the plate, this recipe takes around <b>35 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 57%</b>. This score is pretty good. Similar recipes include <a href=""https://spoonacular.com/recipes/asparagus-mimosa-478534"">Asparagus Mimosa</a>, <a href=""https://spoonacular.com/recipes/asparagus-mimosa-37871"">Asparagus Mimosa</a>, and <a href=""https://spoonacular.com/recipes/asparagus-mimosa-727160"">Asparagus Mimosa</a>.",0,,
498,12866,12866,"Avocado, Shrimp, And Endive Salad",20,15.82,69.86,14.32,4,https://spoonacular.com/recipeImages/12866-556x370.jpg,http://www.wholeliving.com/130400/avocado-shrimp-and-endive-salad,"Avocado, Shrimp, And Endive Salad is a <b>caveman, gluten free, dairy free, and primal</b> recipe with 4 servings. This side dish has <b>158 calories</b>, <b>7g of protein</b>, and <b>14g of fat</b> per serving. For <b>$1.1 per serving</b>, this recipe <b>covers 5%</b> of your daily requirements of vitamins and minerals. 8 people were impressed by this recipe. From preparation to the plate, this recipe takes approximately <b>20 minutes</b>. Head to the store and pick up belgian endives, lemon juice, tarragon, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 55%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/avocado-shrimp-and-endive-salad-12902"">Avocado, Shrimp, and Endive Salad</a>, <a href=""https://spoonacular.com/recipes/shrimp-and-avocado-salad-on-endive-leaves-12829"">Shrimp And Avocado Salad On Endive Leaves</a>, and <a href=""https://spoonacular.com/recipes/shrimp-and-avocado-ceviche-in-endive-541445"">Shrimp and Avocado Ceviche in Endive</a>.",8,"['pinot grigio', 'riesling', 'sauvignon blanc']","Pinot Grigio, Riesling, and Sauvignon Blanc are my top picks for Shrimp. These crisp white wines work well with shrimp prepared in a variety of ways, whether grilled, fried, or in garlic sauce. The Fetzer Vineyards Valley Oaks Pinot Grigio with a 5 out of 5 star rating seems like a good match. It costs about 11 dollars per bottle."
499,80177,80177,Won Ton Noodle Soup,45,15.15,9.11,75.74,8,https://spoonacular.com/recipeImages/80177-556x370.jpg,http://www.myrecipes.com/recipe/won-ton-noodle-soup-10000000635653/,"The recipe Won Ton Noodle Soup is ready <b>in approximately 45 minutes</b> and is definitely a great <b>dairy free</b> option for lovers of Chinese food. One portion of this dish contains roughly <b>15g of protein</b>, <b>4g of fat</b>, and a total of <b>390 calories</b>. This recipe serves 8. For <b>$1.63 per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. It works well as an affordable main course for <b>Autumn</b>. 1 person has tried and liked this recipe. A mixture of soy sauce, cilantro, asian sesame oil, and a handful of other ingredients are all it takes to make this recipe so flavorful. To use up the soy sauce you could follow this main course with the <a href=""https://spoonacular.com/recipes/lemon-cornmeal-cakes-with-lapsang-souchong-chocolate-sauce-49140"">Lemon Cornmeal Cakes with Lapsang Souchong Chocolate Sauce</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 58%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/buttered-noodle-chicken-noodle-soup-678582"">Buttered Noodle Chicken Noodle Soup</a>, <a href=""https://spoonacular.com/recipes/egg-noodle-soup-511502"">Egg Noodle Soup</a>, and <a href=""https://spoonacular.com/recipes/tomato-noodle-soup-484374"">Tomato Noodle Soup</a> for similar recipes.",0,"['riesling', 'gewurztraminer', 'chenin blanc']","Asian works really well with Riesling, Gewurztraminer, and Chenin Blanc. The best wine for Asian food depends on the cuisine and dish - of course - but these acidic whites pair with a number of traditional meals, spicy or not. The Schmitt Sohne Funf Riesling with a 4.1 out of 5 star rating seems like a good match. It costs about 7 dollars per bottle."
500,108902,108902,"I Can't Be Left Alone With It, Artichoke Pie",75,13.61,58.33,28.06,8,https://spoonacular.com/recipeImages/108902-556x370.jpg,http://cheese.food.com/recipe/i-cant-be-left-alone-with-it-artichoke-pie-180849,"I Can't Be Left Alone With It, Artichoke Pie might be just the side dish you are searching for. One portion of this dish contains roughly <b>14g of protein</b>, <b>30g of fat</b>, and a total of <b>447 calories</b>. For <b>$1.52 per serving</b>, this recipe <b>covers 10%</b> of your daily requirements of vitamins and minerals. This recipe serves 8. 1 person were impressed by this recipe. From preparation to the plate, this recipe takes around <b>1 hour and 15 minutes</b>. A mixture of olive oil, parmesan cheese, eggs, and a handful of other ingredients are all it takes to make this recipe so tasty. All things considered, we decided this recipe <b>deserves a spoonacular score of 33%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/left-wings-199787"">Left Wings</a>, <a href=""https://spoonacular.com/recipes/the-left-hook-140168"">The Left Hook</a>, and <a href=""https://spoonacular.com/recipes/left-over-potato-cakes-120540"">Left-Over Potato Cakes</a>.",1,,
501,121506,121506,Kielbasa and Potato Bake,105,13.53,36.78,49.69,8,https://spoonacular.com/recipeImages/121506-556x370.jpg,http://www.food.com/recipe/kielbasa-and-potato-bake-105331,"Kielbasan and Potato Bake might be just the side dish you are searching for. This recipe serves 8 and costs $1.08 per serving. Watching your figure? This gluten free recipe has <b>368 calories</b>, <b>13g of protein</b>, and <b>19g of fat</b> per serving. 16 people have tried and liked this recipe. A mixture of kielbasa, onion, ground pepper, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes about <b>1 hour and 45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 62%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/kielbasa-bake-102647"">Kielbasa Bake</a>, <a href=""https://spoonacular.com/recipes/kielbasa-pasta-bake-505546"">Kielbasa Pasta Bake</a>, and <a href=""https://spoonacular.com/recipes/egg-mushroom-kielbasa-bake-518676"">Egg- Mushroom Kielbasa Bake</a> for similar recipes.",16,,
502,91649,91649,Easy Homemade Veggie Crab Cakes/Sliders-Weight Watchers 4 Points,50,21.43,29.03,49.54,3,https://spoonacular.com/recipeImages/91649-556x370.jpg,http://www.food.com/recipe/easy-homemade-veggie-crab-cakes-sliders-weight-watchers-4-points-410726,"Easy Homemade Veggie Crab Cakes/Sliders-Weight Watchers 4 Points requires approximately <b>50 minutes</b> from start to finish. This recipe serves 3. One serving contains <b>195 calories</b>, <b>11g of protein</b>, and <b>6g of fat</b>. For <b>$1.64 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. 1 person has made this recipe and would make it again. If you have cheddar cheese, garlic, oil, and a few other ingredients on hand, you can make it. It is brought to you by Food.com. It is a good option if you're following a <b>vegetarian</b> diet. With a spoonacular <b>score of 62%</b>, this dish is solid. Try <a href=""https://spoonacular.com/recipes/super-easy-low-calorie-breakfast-quiche-with-weight-watchers-points-631673"">Super Easy, Low Calorie Breakfast Quiche with Weight Watchers Points</a>, <a href=""https://spoonacular.com/recipes/zero-points-soup-weight-watchers-93089"">Zero Points Soup (Weight Watchers)</a>, and <a href=""https://spoonacular.com/recipes/weight-watchers-greek-burger-4-points-138188"">Weight Watchers Greek Burger (4 Points)</a> for similar recipes.",1,,
503,172375,172375,Salted Caramel Apple S’more Bars,60,4.23,37.41,58.36,9,https://spoonacular.com/recipeImages/172375-556x370.jpg,http://www.bettycrocker.com/recipes/salted-caramel-apple-smore-bars/8957d7ca-44b1-4c75-8490-cedb29b4543a,"You can never have too many dessert recipes, so give Salted Caramel Apple S’more Bars a try. For <b>81 cents per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. This recipe makes 9 servings with <b>631 calories</b>, <b>7g of protein</b>, and <b>27g of fat</b> each. 1 person has made this recipe and would make it again. It is perfect for <b>Halloween</b>. A mixture of apples, sugar, butter, and a handful of other ingredients are all it takes to make this recipe so scrumptious. From preparation to the plate, this recipe takes approximately <b>1 hour</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 30%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/salted-caramel-apple-popcorn-bars-616516"">Salted Caramel Apple Popcorn Bars</a>, <a href=""https://spoonacular.com/recipes/salted-caramel-apple-cheesecake-bars-520017"">Salted Caramel Apple Cheesecake Bars</a>, and <a href=""https://spoonacular.com/recipes/salted-caramel-apple-pie-cheesecake-bars-669279"">Salted Caramel Apple Pie Cheesecake Bars</a>.",0,,
504,125388,125388,Blueberry-Kiwi Extreme,8,4.99,4.25,90.76,1,https://spoonacular.com/recipeImages/125388-556x370.jpg,http://www.food.com/recipe/blueberry-kiwi-extreme-250148,"You can never have too many side dish recipes, so give Blueberry-Kiwi Extreme a try. This recipe makes 1 servings with <b>281 calories</b>, <b>4g of protein</b>, and <b>2g of fat</b> each. For <b>$2.17 per serving</b>, this recipe <b>covers 20%</b> of your daily requirements of vitamins and minerals. This recipe is liked by 1 foodies and cooks. If you have banana, kiwi fruits, honey dates, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes roughly <b>8 minutes</b>. It is a good option if you're following a <b>caveman, gluten free, dairy free, and primal</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 86%</b>. This score is excellent. Try <a href=""https://spoonacular.com/recipes/blueberry-kiwi-flan-376275"">Blueberry/Kiwi Flan</a>, <a href=""https://spoonacular.com/recipes/pineapple-blueberry-and-kiwi-fruit-dessert-51628"">Pineapple, Blueberry, and Kiwi Fruit Dessert</a>, and <a href=""https://spoonacular.com/recipes/ensalada-de-pitaya-kiwi-y-mango-dragon-fruit-kiwi-and-mang-58593"">Ensalada De Pitaya, Kiwi, Y Mango (dragon Fruit, Kiwi, And Mang</a> for similar recipes.",1,,
505,126282,126282,Grand Old Flag Cake,45,4.81,47.28,47.91,12,https://spoonacular.com/recipeImages/126282-556x370.jpg,http://www.myrecipes.com/recipe/grand-old-flag-cake-10000001875403/,"This recipe serves 12 and costs $1.98 per serving. One serving contains <b>641 calories</b>, <b>8g of protein</b>, and <b>35g of fat</b>. It will be a hit at your <b>The Fourth Of July</b> event. Only a few people made this recipe, and 1 would say it hit the spot. Head to the store and pick up cream cheese, baking soda, raspberries, and a few other things to make it today. It is a good option if you're following a <b>vegetarian</b> diet. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 29%</b>. This score is not so spectacular. Try <a href=""https://spoonacular.com/recipes/grand-old-flag-cheese-spread-282502"">Grand Old Flag Cheese Spread</a>, <a href=""https://spoonacular.com/recipes/flag-cake-345189"">Flag Cake</a>, and <a href=""https://spoonacular.com/recipes/low-fat-flag-cake-271291"">Low-Fat Flag Cake</a> for similar recipes.",0,,
